file_index,file_type,source_language,destination_language
12880,SUPPORT,Everything for Her Majesty.,Всё ради Её Величества.
12880,SUPPORT,The Alliance is doomed.,Альянс обречён.
12880,SUPPORT,Everything's so hectic.,Какая же суматоха.
12880,SUPPORT,Stay safe.,Будьте осторожны.
12880,SUPPORT,Do your best out there.,Постарайтесь там.
12880,SUPPORT,"Need something, Professor?","Профессор, вам что-то нужно?"
12881,SUPPORT,There's no time to waste.,Нельзя терять время.
12881,SUPPORT,An interesting character...,Интересный персонаж...
12881,SUPPORT,They write operas about things like this.,О таких событиях пишут оперы.
12881,SUPPORT,Did you meet my father?,Вы видели моего отца?
12881,SUPPORT,"The Holy Mausoleum's interesting, no?",Священный мовзолей интересен.
12881,SUPPORT,"That's good, right?",Это хорошо?
12881,SUPPORT,I'm so moved.,Я так тронут.
12881,SUPPORT,The Kingdom always is cold...,В королевстве всегда очень холодно...
12881,SUPPORT,Has the dynasty expired?,Неужели линастия прервалась?
12881,SUPPORT,I'm still uneasy about this...,Мне нелегко...
12881,SUPPORT,The thing about the emperor...,Об императоре...
12881,SUPPORT,I ought to properly search the place.,Мне нужно как следует обыскать это место.
12881,SUPPORT,In a way...,В каком-то смысле...
12881,SUPPORT,"Ah, that'll be really tough...","Эх, будет очень тяжело."
12881,SUPPORT,Can my old man defend Arianrhod?,Мой старик защищает Арианрод?
12881,SUPPORT,Do not underestimate things.,Не стоит недооценивать.
12881,SUPPORT,Can we settle this without a fight?,Можно ли решить всё без битвы?
12881,SUPPORT,A moment in history...,Исторический момент...
12881,SUPPORT,Will the Kingdom fall like the Alliance?,Королевство подёт как и Альянс?
12881,SUPPORT,The praise for Claude was unfounded.,Похвалы Клода были необоснованы.
12881,SUPPORT,It still hasn't hit me...,Меня до сих пор не поразило...
12881,SUPPORT,I saw it with my own eyes.,Я своими собственными глазами видел.
12881,SUPPORT,I'll leave the rest to her.,Нужно предоставить остальное ей.
12881,SUPPORT,I'll offer thanks to Claude.,Я должна поблагодарить Клода.
12881,SUPPORT,All I can do is pray...,Всё что я могу – молиться...
12881,SUPPORT,Am I too soft?,Я настолько мягок?
12881,SUPPORT,I will protect Garreg Mach!,Я защищу Гаррег Мах!
12881,SUPPORT,I'll defend to the bitter end!,Я буду сражаться до самого конца!
12881,SUPPORT,Good luck in battle!,Удачи в бою!
12881,SUPPORT,Lord Rodrigue won't surrender.,Лорд Рогриг не сдастся.
12881,SUPPORT,The time is close at hand.,Время уже близко.
12881,SUPPORT,The Knights of Seiros...,Рыцари Сейрос...
12881,SUPPORT,They say he is superhuman.,Говорят он сверхчеловек.
12881,SUPPORT,Randolph sure is easy on the eyes.,"Рандольф, конечно, приятен."
12881,SUPPORT,You must know this already.,Вы точно уже знаете.
12881,SUPPORT,General Randolph is a strong leader.,Генерал Рандольф сильный лидер.
12881,SUPPORT,General Ladislava...,Генерал Ладислава...
12881,SUPPORT,Ready to move out!,Готовы выдвигаться!
12881,SUPPORT,Gotta prepare myself.,Нужно подготовиться.
12881,SUPPORT,No one can defeat me.,Никто меня не одолеет.
12881,SUPPORT,"Next, we fight the Kingdom!",Затем будем сражаться с Королевством!
12881,SUPPORT,♪Dum de dum...♪,♪Да-да-дам...♪
12881,SUPPORT,The market is expanding.,Рынок расширяется.
12881,SUPPORT,Derdriu will be reconstructed in no time.,Дердрю востановят в мгновение ока.
12881,SUPPORT,The Empire won't be stopped.,Империю не остановить.
12881,SUPPORT,"This monastery is pretty big, huh.",Монастырь такой большой.
12881,SUPPORT,I wonder where Seteth is...,"Интересно, где теперь Сетес..."
12882,SUPPORT,Don't come in here!,Не ходите сюда!
12882,SUPPORT,Hmm...,Хм-м...
12882,SUPPORT,My chest feels tight...,В груди так тесно...
12882,SUPPORT,Off to the Kingdom capital!,Отправляемся в столицу Королевства!
12882,SUPPORT,They're just legends...,Это лишь легенды...
12882,SUPPORT,I've got a dream.,Мне снился сон.
12882,SUPPORT,I don't see how Dimitri can win.,"Не знаю, как Дмитрий может победить."
12882,SUPPORT,I enjoy attacks that are surprising.,Люблю внезапные атаки.
12882,SUPPORT,"Did you know, there's a school of sorcery...","Знаете, там есть школа чародейства..."
12882,SUPPORT,I'd never imagined...,Я и подумать не мог...
12882,SUPPORT,What a disaster...,Какая катастрофа...
12882,SUPPORT,You can count on me.,Можешь рассчитывать на меня.
12882,SUPPORT,Do you know about Tailtean?,Вы знаете о Тейлтене?
12882,SUPPORT,He's strong.,Он сильный.
12882,SUPPORT,...,...
12882,SUPPORT,I have no regrets.,Я ни о чём не жалею.
12882,SUPPORT,I won't back down!,Я не буду сдерживаться!
12882,SUPPORT,I don't want to fight there...,Я не хочу там сражаться...
12882,SUPPORT,There's a knight called the Gray Lion.,"Есть рыцарь, которого зовут Серым львом."
12882,SUPPORT,We are finally going to Fhirdiad.,Мы уже отправляемся в Фирдиад.
12882,SUPPORT,"Next up, the Kingdom capital!",Дальше в столицу Королевства!
12882,SUPPORT,Soon we'll head to Fhirdiad.,Скоро мы отправимся в Фирдиад.
12882,SUPPORT,I want to support her!,Я хочу помочь ей!
12882,SUPPORT,I'm nothing without her...,Без неё я никто...
12882,SUPPORT,Isn't it a bit...,Разве это немного не...
12882,SUPPORT,For my brother...,За моего брата...
12882,SUPPORT,They were strong opponents.,Они сильные соперники.
12882,SUPPORT,"Next, the Kingdom capital.",Затем столица Королевства.
12882,SUPPORT,We can't be caught unawares.,"Нельзя, чтобы нас застали врасплох."
12882,SUPPORT,He's a stubborn one.,Он упрям.
12882,SUPPORT,Randolph has fallen.,Рандольф погиб.
12882,SUPPORT,You probably don't know this.,"Вы, наверное, не знаете об этом."
12882,SUPPORT,Another impressive victory.,Очередная громкая победа.
12882,SUPPORT,"Goddess, forgive me...","Богиня, прости меня..."
12882,SUPPORT,Fhirdiad is going to be cold.,В Фирдиаде будет холодно.
12882,SUPPORT,We'll win the next one too!,Мы и в следующий раз победим!
12882,SUPPORT,It's the season of the Lone Moon.,Это время Одинокой луны.
12882,SUPPORT,I was hoping to visit my family next month.,Я надеялась увидеться с семьёй в следующую луну.
12882,SUPPORT,Hello!,Привет!
12882,SUPPORT,I'm just making ends meet.,Я свожу концы с концами.
12882,SUPPORT,The town didn't take much damage.,Город не получил большого урона.
12882,SUPPORT,"Ah, Lady Ladislava...","Ах, леди Ладислава..."
12882,SUPPORT,Next month is the Great Tree Moon.,Следующий месяц — луна Древа.
12882,SUPPORT,That was a difficult battle.,Будет трудный бой.
12883,SUPPORT,It's almost time...,Время почти пришло...
12883,SUPPORT,Tch...,Тц...
12883,SUPPORT,Is it true about Arianrhod?,"То, что случилось в Арианроде – правда?"
12883,SUPPORT,Off to the Kingdom capital we go!,Мы отправляемся в королевскую столицу!
12883,SUPPORT,We're nearing the end of this war...,Мы готовы положить конец этой войне...
12883,SUPPORT,What should I do?!,Что же мне делать?!
12883,SUPPORT,We must walk this path together.,Мы должны вместе пройти этот путь.
12883,SUPPORT,I have worries...,Я переживаю...
12883,SUPPORT,My place is by your side.,Моё место рядом с вами.
12883,SUPPORT,The way things are going...,Ход событий...
12883,SUPPORT,Can we really defeat Rhea?,Сможем ли мы победить Рею?
12883,SUPPORT,I'm ready!,Я готов!
12883,SUPPORT,I'm praying for victory and your safety!,Я молюсь о победе и вашей безопасности!
12883,SUPPORT,Let's make it back alive...,Давайте вернёмся живыми...
12883,SUPPORT,We still have to face the boar.,Мы должны столкнуться с кабаном.
12883,SUPPORT,We must defeat the Tempest King!,Мы должны уничтожить Грозного короля!
12883,SUPPORT,I am prepared to fight.,Я готов к битве.
12883,SUPPORT,I stand by my decision...,Я придерживаюсь своего решения...
12883,SUPPORT,It'll be a hard battle.,Будет тяжёлый бой.
12883,SUPPORT,"What is a noble's duty, truly?",Что за долг дворянина?
12883,SUPPORT,Next up's the Kingdom capital!,Затем столица Королевства!
12883,SUPPORT,"Strong as they are, we can't lose!","Какими бы они не были сильными, мы победим!"
12883,SUPPORT,I wonder if it will be so easy...,"Интересно, будет ли это так легко..."
12883,SUPPORT,Please don't die...,"Прошу, не умирайте..."
12883,SUPPORT,Don't go dying on us now.,Не умирайте ради нас.
12883,SUPPORT,...,...
12883,SUPPORT,It's a bit intimidating.,"Немного пугает, но..."
12883,SUPPORT,"I'm no expert, but...","Я не эксперт, но..."
12883,SUPPORT,Gotta survive. For her.,Должен выжить. Ради неё.
12883,SUPPORT,King Dimitri's right-hand man...,Правая рука короля Дмитрия...
12883,SUPPORT,Don't fight on an empty stomach.,Не сражайтесь на пустой желудок.
12883,SUPPORT,The Battle of Tailtean...,Битва при Тейлтене...
12883,SUPPORT,That was a clever maneuver.,Это был мудрый шаг.
12883,SUPPORT,Come to think of it...,Если подумать...
12883,SUPPORT,I should write to my folks.,Нужно написать своим.
12883,SUPPORT,We're changing history.,Мы меняем историю.
12883,SUPPORT,We are bringing unity to Fódlan.,Мы объединяем Фодлан.
12883,SUPPORT,It's all coming together.,Всё складывается воедино.
12883,SUPPORT,Press on to victory!,Вперёд к победе!
12883,SUPPORT,I can't wait to do business in Fhirdiad.,Поскорее бы начать своё дело в Фирдиаде.
12883,SUPPORT,It's the Great Tree Moon.,Уже луна Древа.
12883,SUPPORT,We'll be in the history books.,Про нас исторические книги напишут.
12883,SUPPORT,A new year's about to begin!,Вот-вот начнётся новый год!
12883,SUPPORT,"At last, we will fight Rhea.",Наконец мы сразимся с Реей.
12884,SUPPORT,We must find Lady Rhea.,Мы должны найти леди Рею.
12884,SUPPORT,I am so glad...,Я так рад...
12884,SUPPORT,You were asleep for five whole years?,Вы спали целых пять лет?
12884,SUPPORT,"My, Professor...","О, учитель..."
12884,SUPPORT,I must fulfill my promise!,Я должен выполнить своё обещание!
12884,SUPPORT,"Where are you, Lady Rhea?","Где же вы, леди Рея?"
12884,SUPPORT,If you're around...,Когда вы здесь...
12884,SUPPORT,I'm gonna keep it spotless.,Я должен держать это место в чистоте.
12884,SUPPORT,It's such a thrill!,Так здорово!
12884,SUPPORT,I am still a noble.,Я всё ещё дворянин.
12884,SUPPORT,I'm rather impressed so many of us made it.,"Удивляет, что многие из нас добрались."
12884,SUPPORT,You won't believe what happened!,Не поверите что произошло!
12884,SUPPORT,♪Laaa-la-laaa-la-laaa...♪,♪Ла-а-а-ла-ла-а-а-ла-ла-а-а...♪
12884,SUPPORT,I have certainty.,Я уверена.
12884,SUPPORT,Did I make the right choice?,Я сделал правильный выбор?
12884,SUPPORT,A country with no king...,Страна без короля...
12884,SUPPORT,Professor...,Учитель...
12884,SUPPORT,It's like we've gone back in time!,Мы словно вернулись в прошлое!
12884,SUPPORT,Father...,Отец...
12884,SUPPORT,I get to work toward my dream!,Я буду следовать за мечтой!
12884,SUPPORT,To end up like this...,Закончить вот так...
12884,SUPPORT,Finally.,Наконец-то.
12884,SUPPORT,We can still pray...,Мы всё ещё можем молиться.
12884,SUPPORT,I'm actually happy.,"На самом деле, я счастлив."
12884,SUPPORT,Count on me to watch your back.,"Не бойтесь, я вас прикрою."
12884,SUPPORT,The monks have left.,Монахи ушли.
12884,SUPPORT,Seteth has maintained order.,Сетес поддерживает порядок.
12884,SUPPORT,I'll fight with you!,Я буду сражаться вместе с вами!
12884,SUPPORT,I may as well stay here.,Я могу и здесь остаться.
12884,SUPPORT,We missed the millennium festival.,Мы пропустили тысячелетний фестиваль.
12884,SUPPORT,Lady Rhea has not yet returned.,Леди Рея так и не вернулась.
12884,SUPPORT,I hope we restore the monastery.,"Надеюсь, мы восстановим монастырь."
12884,SUPPORT,What's going to happen to us?,Что же с нами будет?
12884,SUPPORT,It's a little chilly.,Прохладненько.
12884,SUPPORT,I hate war...,Ненавижу войну...
12885,SUPPORT,The Valley of Torment is an astute decision.,Долина Мучений... Мудрое решение.
12885,SUPPORT,So much has changed...,Столькое изменилось...
12885,SUPPORT,I was unsure what we were going to do...,"Я не уверен, что мы собрались делать..."
12885,SUPPORT,It's heartbreaking...,Это разбивает сердце...
12885,SUPPORT,Care to spar?,Хотите побороться?
12885,SUPPORT,The Hero of Daphnel...,Герой Дафнель...
12885,SUPPORT,Remain vigilant.,Будьте бдительны.
12885,SUPPORT,Whew! Got a lot to do.,Фух! Столько нужно сделать.
12885,SUPPORT,Nothing to report!,Докладывать нечего!
12885,SUPPORT,It's odd...,Странно...
12885,SUPPORT,You know...,З-знаете...
12885,SUPPORT,I didn't expect it...,Неожиданно...
12885,SUPPORT,Nothing to report today!,Сегодня нечего докладывать!
12885,SUPPORT,It still gives me difficulty...,Мне сложно...
12885,SUPPORT,Too bad...,Плохо...
12885,SUPPORT,He's nowhere to be found.,Его нигде нет.
12885,SUPPORT,Galateas are related to Daphnel...,Галатея связана с Дафнель...
12885,SUPPORT,It's important to read books!,Важно читать книги!
12885,SUPPORT,Is it really OK?,Всё точно хорошо?
12885,SUPPORT,Judith is like a goddess!,Джудит прямо богиня!
12885,SUPPORT,It's exciting!,Впечатляет!
12885,SUPPORT,Ailell...,Эйлель...
12885,SUPPORT,Valley of Torment...hmm...,Долина Мучений... Хм-м...
12885,SUPPORT,I wish she'd fight alongside us.,Вот бы она сражалась с нами.
12885,SUPPORT,It's kind of funny.,Смешно как-то.
12885,SUPPORT,The Kingdom is over with.,Королевства нет.
12885,SUPPORT,Lady Judith is very devout.,Леди Джудит очень набожна.
12885,SUPPORT,We're just scraping by.,Мы просто пройдём мимо.
12885,SUPPORT,They won't attack here yet.,Они ещё не атаковали.
12885,SUPPORT,It's overwhelming.,Это ошеломляет.
12885,SUPPORT,Blessings of the goddess.,Благословение богини.
12885,SUPPORT,Cold again today.,Сегодня опять холодно.
12885,SUPPORT,"Hey there, Professor!","Эй, Профессор!"
12885,SUPPORT,Spring can't come soon enough.,Весна ещё не скоро придёт.
12885,SUPPORT,We should rebuild the monastery.,Нам нужно восстановить монастырь.
12885,SUPPORT,I wanna get big and strong!,Хочу быть большим и сильным!
12885,SUPPORT,I'm taking care of the flowers.,Я забочусь о цветах.
12886,SUPPORT,We must defeat the Imperial army.,Мы должны уничтожить имперскую армию.
12886,SUPPORT,She reminds me of...much.,Это мне о многом... напомнило.
12886,SUPPORT,Most intriguing...,Интригующе...
12886,SUPPORT,"Need something, Professor?","Профессор, вам что-то нужно?"
12886,SUPPORT,I wish...,Я хочу...
12886,SUPPORT,A woman after my own heart.,Женщина по сердцу.
12886,SUPPORT,The Hero shouldn't be taken lightly.,К Герою не стоит относиться легкомысленно.
12886,SUPPORT,Why'd they take Lady Rhea?,Почему они забрали леди Рею?
12886,SUPPORT,It won't happen again!,Этого больше не случится!
12886,SUPPORT,I won't give in.,Я не сдамся.
12886,SUPPORT,I bet they're watching.,"Уверена, они наблюдают."
12886,SUPPORT,The Airmid River sure is big...,Река Эирмид большая...
12886,SUPPORT,"Ah, my heart is heavy with all this...","Ах, на сердце так тяжело..."
12886,SUPPORT,Strange feelings...,Странное чувство...
12886,SUPPORT,I ever tell you about Lord Gwendal?,Я рассказывал вам о лорде Гвендале?
12886,SUPPORT,This is unsettling...,Тревожно...
12886,SUPPORT,"So, that was none other than...","Значит, это никто иной..."
12886,SUPPORT,Let's all work together!,Давайте работать все вместе!
12886,SUPPORT,Do you remember?,Вы помните?
12886,SUPPORT,It's thanks to you...,Благодаря вам...
12886,SUPPORT,I'm so full!,Я так наелся!
12886,SUPPORT,"Next stop, the Great Bridge of Myrddin!",А дальше Великий мост Мирддин!
12886,SUPPORT,Professor...,Учитель...
12886,SUPPORT,Pillars of light...,Столпы света...
12886,SUPPORT,Professor!,Профессор!
12886,SUPPORT,Maybe someday I'll be...,Может однажды я...
12886,SUPPORT,Count Gloucester...,Граф Глоустер...
12886,SUPPORT,I thought she'd fight alongside us.,"Я думал, она будет сражаться на нашей стороне."
12886,SUPPORT,The Great Bridge of Myrddin...,Великий мост Мирддин...
12886,SUPPORT,"We can trust you, right?",Мы можем вам доверять?
12886,SUPPORT,We'll do what we can.,"Мы сделаем всё, что сможем."
12886,SUPPORT,We must hurry.,Мы должны торопиться.
12886,SUPPORT,We won't lose to the Empire.,Мы не проиграем Империи.
12886,SUPPORT,Victory's so close I can taste it.,"Победа близка, я чувствую."
12886,SUPPORT,We're going to fight the Imperial army?,Мы будем сражаться с имперской армией?
12886,SUPPORT,It's pretty busy.,Я немного занят.
12886,SUPPORT,May the goddess protect you.,Пусть богиня защитит вам.
12886,SUPPORT,I've got high hopes for next year.,У меня большие надежды на следующий год.
12886,SUPPORT,You can get warmer by walking.,"Пока идёшь, можно согреться."
12886,SUPPORT,I could go for some cake right now.,Сейчас я мог бы сходить за тортиком.
12887,SUPPORT,Once we take Fort Merceus...,Как только захватим Форт Мерсей...
12887,SUPPORT,My heart feels broken...,Моё сердце разбито...
12887,SUPPORT,Seems Fódlans give everything a nickname.,Похоже фодланцы всему дают прозвища.
12887,SUPPORT,Enbarr holds a lot of memories for me...,Много воспоминаний связано с Энбарром...
12887,SUPPORT,"Disguising ourselves, eh?","Маскировка, значит?"
12887,SUPPORT,Their faces have changed so much.,Их лица так изменились.
12887,SUPPORT,This is ridiculous...,Нелепо...
12887,SUPPORT,I noticed something.,Я кое-что заметил.
12887,SUPPORT,Don't do it!,Не делайте этого!
12887,SUPPORT,A commander must be rational.,Командир должен быть рационален.
12887,SUPPORT,I'm rather curious...,Мне очень интересно...
12887,SUPPORT,"Fort Merceus is next, eh?",Следуем в Форт Мерсей?
12887,SUPPORT,"We fight, then fight again...","Сражаемся, потом опять сражаемся..."
12887,SUPPORT,I enjoy attacks that are surprising.,Люблю внезапные атаки.
12887,SUPPORT,Laying siege to a keep is a lot like...,Осада крепости похожа на...
12887,SUPPORT,...,...
12887,SUPPORT,"It's mere conjecture, and yet...","Это лишь предположение, но..."
12887,SUPPORT,"Oh, Goddess...","О, Богиня..."
12887,SUPPORT,Father...,Отец...
12887,SUPPORT,Dedue...,Дедью...
12887,SUPPORT,Any news of Claude?,Есть новости от Клода?
12887,SUPPORT,You gotta be nice to 'em...,Будьте к ним добры...
12887,SUPPORT,The battle was pretty gruesome.,Битва будет жестокой.
12887,SUPPORT,Now is the time to prove ourselves.,Настало время проявить себя.
12887,SUPPORT,I used to think death meant so little...,"Я думала, смерть ничего не значит..."
12887,SUPPORT,One more twist.,Очередной поворот.
12887,SUPPORT,Hope you can keep up...,Как вы подолжаете бороться?
12887,SUPPORT,The balance of power has shifted.,Баланс сил нарушен.
12887,SUPPORT,It's an unspeakable shame.,Ужасный позор.
12887,SUPPORT,All the house leaders...,Все лидеры домов...
12887,SUPPORT,If I was the emperor...,Если бы я был императором...
12887,SUPPORT,Ignorance is bliss.,Незнание – это счастье.
12887,SUPPORT,I brought some veggies!,Я купил овощи!
12887,SUPPORT,I fled the Empire.,Я сбежал из Империи.
12887,SUPPORT,The Alliance territories...,Территории Альянса...
12887,SUPPORT,This will be a difficult battle.,Это будет тяжёлый бой.
12887,SUPPORT,Can we topple Fort Merceus?,Сможем ли мы разрушить Форт Мерсей?
12887,SUPPORT,Train like your life depends on it.,"Тренируйтесь так, будто от этого зависит жизнь."
12887,SUPPORT,"Good work, Professor.","Хорошая работа, учитель."
12887,SUPPORT,"Hello there, Professor.","Здравствуйте, учитель! "
12887,SUPPORT,The goddess will protect us.,Богиня защитит нас.
12887,SUPPORT,How are you today?,Ну как вы сегодня?
12887,SUPPORT,I'm hungry.,Я есть хочу.
12887,SUPPORT,I wanna learn to play the harp.,Хочу научиться играть на арфе.
12888,SUPPORT,Are you prepared?,Ты готов?
12888,SUPPORT,Truly regrettable.,Как же прискорбно.
12888,SUPPORT,Back in the capital again...,Снова возвращаемся в столицу...
12888,SUPPORT,I'm worried about the opera company...,Я переживаю об оперной труппе...
12888,SUPPORT,"Finally. Am I right, Professor?","Наконец. Профессор, я прав?"
12888,SUPPORT,Looks like we're nearing the end.,"Похоже, мы близки к концу."
12888,SUPPORT,Compared to back then...,"По сравнению с тем, что было тогда..."
12888,SUPPORT,Soon we'll be with Lady Rhea again.,Скоро мы снова будем с леди Реей.
12888,SUPPORT,The pressure's on!,Давление усиливается!
12888,SUPPORT,We made it here.,Мы добрались.
12888,SUPPORT,Enbarr used to have a different name...,Когда-то у Энбарра было другое название...
12888,SUPPORT,We might lose if he's there...,"Мы можем проиграть, если он там..."
12888,SUPPORT,The capital will be a battleground soon.,Скоро столица станет полем битвы.
12888,SUPPORT,Our paths will be colliding...,Наши пути пересекутся...
12888,SUPPORT,Gonna stay calm. Gonna stay focused.,Нужно быть спокойнее. И сосредоточиться.
12888,SUPPORT,Bring me my quarry.,Мне нужна моя добыча.
12888,SUPPORT,We must win—no matter the cost.,Мы должны победить... Любой ценой.
12888,SUPPORT,It's been so long...,Это было так давно...
12888,SUPPORT,The capital will be a battlefield...,Столица станет полем боя...
12888,SUPPORT,Then those things appeared...,А потом появились эти штуки...
12888,SUPPORT,My first time in the capital...,Первый раз в столице...
12888,SUPPORT,Wonder if I'll get to see the opera house...,"Интересно, мы увидим оперный театр?"
12888,SUPPORT,We seem to be finishing up here.,"Кажется, мы заканчиваем."
12888,SUPPORT,...,...
12888,SUPPORT,If we can win this war...,Если победим в этой войне...
12888,SUPPORT,Aaaah!,А-а-а-а!
12888,SUPPORT,Time for revenge.,Пора отомстить.
12888,SUPPORT,We don't have a choice.,У нас нет выбора.
12888,SUPPORT,It'll be fine... Right?,Всё будет хорошо... Да?
12888,SUPPORT,The Imperial army is divided.,Имперская армия разделилась.
12888,SUPPORT,What to wear...,Что бы надеть?
12888,SUPPORT,I pray they're safe.,Молюсь об их безопасности.
12888,SUPPORT,What was that light in the sky...,Что это был за свет в небе?
12888,SUPPORT,The canal...,Канал...
12888,SUPPORT,Enbarr is a holy place.,Энбарр священное место.
12888,SUPPORT,All we can do is pray.,Мы можем лишь молиться.
12888,SUPPORT,We're at a strategic advantage.,У нас стратегическое приемущество.
12888,SUPPORT,Time to clip the Black Eagle's wings.,Пора подрезать крылья чёрному орлу.
12888,SUPPORT,"Professor, how are you doing?","Профессор, как дела?"
12888,SUPPORT,Morale has been quite high.,Боевой дух высок.
12888,SUPPORT,Save the people of Fódlan.,Спасение народа Фодлана.
12888,SUPPORT,I believe we will triumph!,Я верю в нашу победу!
12888,SUPPORT,Where's our next battle?,Где будет следующая битва?
12888,SUPPORT,I hope the war ends soon.,"Надеюсь, война скоро закончится."
12888,SUPPORT,I wanna be a knight some day!,Я хочу стать рыцарем!
12888,SUPPORT,I'll make a crown out of flowers.,Я сделаю венок из цветов.
12889,SUPPORT,Rhea is sleeping right now.,Рея спит.
12889,SUPPORT,I am worried about Rhea...,Я переживаю за Рею...
12889,SUPPORT,"A strange group, slithering in the dark...",Загадочная группа скользящих во тьме...
12889,SUPPORT,Professor! Hey!,Профессор!
12889,SUPPORT,We will avenge Captain Jeralt!,Мы отомстим за капитана Джеральта!
12889,SUPPORT,We rescued Lady Rhea!,Мы спасли леди Рею!
12889,SUPPORT,I'll see it through to the end.,Я доведу дело до конца.
12889,SUPPORT,Lady Rhea's back!,Леди Рея вернулась!
12889,SUPPORT,Great work!,Отличная работа!
12889,SUPPORT,Is it really over?,Всё кончено?
12889,SUPPORT,All things must come to an end.,Всему должен придти конец.
12889,SUPPORT,Father...,Отец...
12889,SUPPORT,Did you hear about Count Bergliez?,Вы слышали о графе Берглизе?
12889,SUPPORT,The time is still too soon...,Ещё так рано...
12889,SUPPORT,There's no end to war.,Войне нет конца.
12889,SUPPORT,The boar...,Кабан...
12889,SUPPORT,I hope Lady Rhea will be all right.,"Надеюсь, с леди Реей всё будет хорошо."
12889,SUPPORT,At least she's safe now...,Хотя бы сейчас она в безопасности...
12889,SUPPORT,We must put a stop to it...,Мы должны положить этому конец...
12889,SUPPORT,That's the way history is...,Таков ход истории...
12889,SUPPORT,We cannot give it leeway.,Мы не дадим ей свободу действий.
12889,SUPPORT,"Wake up, eat, train...","Проснуться, поесть, потренироваться..."
12889,SUPPORT,Do you remember what Solon called us?,"Помните, как Солон назвал нас?"
12889,SUPPORT,They won't be forgiven for this.,Этого им не простят.
12889,SUPPORT,Let's put an end to this war.,Положим конец этой войне.
12889,SUPPORT,It's all so scary.,Всё это так страшно.
12889,SUPPORT,It's win or die.,Победа или смерть.
12889,SUPPORT,We'll safeguard Fódlan's future.,Мы защитим будущее Фодлана.
12889,SUPPORT,We fulfilled our mission.,Мы выполнили своё задание.
12889,SUPPORT,I still can't believe it.,Я до сих пор не могу поверить.
12889,SUPPORT,Dedue...,Дедью...
12889,SUPPORT,I was naive.,Я был наивен.
12889,SUPPORT,I heard Lady Rhea has returned.,"Слышал, леди Рея вернулась."
12889,SUPPORT,Finally!,Наконец-то!
12889,SUPPORT,The war is far from over.,До конца войны ещё далеко.
12889,SUPPORT,I will pray at your statue.,Я буду молиться у вашей статуи.
12889,SUPPORT,Word has spread quickly...,Слухи быстро распространяются...
12889,SUPPORT,"Oh, thank the goddess!","О, слава богине!"
12889,SUPPORT,We defeated the Imperial army.,Мы уничтожили имперскую армию.
12889,SUPPORT,We did it!,Мы сделали это!
12889,SUPPORT,Made it back in one piece.,Вернитесь целыми и невредимыми.
12889,SUPPORT,Lady Rhea needs time to recover.,Леди Рее нужно время восстановиться.
12889,SUPPORT,Professor! Congratulations!,Профессор! Поздравляю!
12889,SUPPORT,Trade's going to pick up soon.,Торговля скоро оживится.
12889,SUPPORT,We won! We won!,Мы победили! Победили!
12889,SUPPORT,I wish I could talk to Lady Rhea.,Хотелсось бы поговорить с леди Реей.
12890,SUPPORT,Have you spoken to everyone yet?,Вы уже со всеми поговорили?
12890,SUPPORT,We are all of the same mind.,Мы думаем об одном и том же.
12890,SUPPORT,Shambhala... Fascinating...,Шамбала... Очаровательно...
12890,SUPPORT,The way things are going...,Ход событий...
12890,SUPPORT,"We did it, Captain!","Капитан, мы справились!"
12890,SUPPORT,Isn't that enough?,Разве этого мало?
12890,SUPPORT,So it's over already...,"Значит, теперь всё кончено..."
12890,SUPPORT,"Lady Rhea's gonna be all right, isn't she?","С леди Реей всё будет хорошо, да?"
12890,SUPPORT,Nothing to report!,Докладывать нечего!
12890,SUPPORT,Put me to good use.,Используйте с пользой.
12890,SUPPORT,Congratulations on a job well done.,Поздравляю за хорошую работу.
12890,SUPPORT,Looking forward to it!,Жду не дождусь!
12890,SUPPORT,Let's avoid any more losses...,Будем избегать дальнейших потерь...
12890,SUPPORT,War has been ended.,Война окончена.
12890,SUPPORT,Peacetime is the best time for love...,Мирное время самое лучшее для людви...
12890,SUPPORT,So.,Итак.
12890,SUPPORT,I can't quite believe it's real...,"Не верится, что всё правда..."
12890,SUPPORT,I heard rumor of...,Я слышал слухи о...
12890,SUPPORT,How strange...,Как странно...
12890,SUPPORT,I'd support you every step of the way.,Я буду поддерживать вас.
12890,SUPPORT,Think carefully on this decision!,Хорошо подумайте об этом выборе!
12890,SUPPORT,There's no harm in it!,Никакого вреда нет!
12890,SUPPORT,There's still a lot I don't understand.,Я всё ещё многое не могу понять.
12890,SUPPORT,If I can still be of use...,Если я всё ещё могу быть полезен...
12890,SUPPORT,If there's anything more I can do...,Если я ещё что-то могу сделать...
12890,SUPPORT,I feel indestructible.,Чувствуб себя неуязвимым.
12890,SUPPORT,Make sure you've got no regrets.,"Убедитесь, что ни о чём не жалеете."
12890,SUPPORT,"Please, hear me out.","Пожалуйста, выслушайте меня."
12890,SUPPORT,We must rebuild and reunite.,Мы должны объединиться и восстановиться.
12890,SUPPORT,Seteth in charge?,Сетес главный?
12890,SUPPORT,"Finally, vengeance is ours.","Наконец-то, месть свершилась."
12890,SUPPORT,Hahaha...,Ха-ха-ха...
12890,SUPPORT,"Oh, Goddess...","О, Богиня..."
12890,SUPPORT,"It's over, right?","Всё кончено, да?"
12890,SUPPORT,Lady Rhea will lead once more.,Леди Рея ещё поведёт нас.
